,created,text,location,hashtags,location#
10,2019-10-24 19:14:57,"Sound on for turkey pips. 
These are some well fed birds!
.
.
#notbackyardbirds #turkey #wildlife #birdwatching… https://t.co/1KaDkvvtZU","{'type': 'Point', 'coordinates': [47.1641, -114.848]}","[Hashtag(Text='notbackyardbirds'), Hashtag(Text='turkey'), Hashtag(Text='wildlife'), Hashtag(Text='birdwatching')]",34
11,2019-10-24 15:55:22,"I see you found your chirping bird.
I also HEARD you found your chirping bird AT 3AM!
-the human 
Yes! I am very ex… https://t.co/jlf3gBPbEs","{'type': 'Point', 'coordinates': [47.1641, -114.848]}",[],34
12,2019-10-24 04:57:01,"Yes human? Did you need something? I am lounging.
-Cappuccino
I see that. You look comfortable. 
-the human
I am. I… https://t.co/WHr1B8nWLo","{'type': 'Point', 'coordinates': [47.1641, -114.848]}",[],34
13,2019-10-23 18:47:53,"We have some kittens coming up for food.
This little black one, a grey one, a grey and white one and a long haired… https://t.co/UF5NNRCLkb","{'type': 'Point', 'coordinates': [47.1641, -114.848]}",[],34
14,2019-10-23 03:45:34,"At 4:45 PM MDT, 2 E Tarkio [Mineral Co, MT] MESONET reports NON-TSTM WND GST of M54 MPH. ELEVATION 3970 FEET. https://t.co/GY7t2yyZbN","{'type': 'Point', 'coordinates': [47.02, -114.7]}",[],34
15,2019-10-22 17:29:56,"Human, we need to talk. That rabbit used me as a launch pad.
-Harry
I know. He has no boundaries. 
-the human
WHAT… https://t.co/nJrBnloS5Q","{'type': 'Point', 'coordinates': [47.1641, -114.848]}",[],34
0,2019-10-30 10:27:45,@raisingkx2 bc you don’t like arguing &amp; conflict but f that. you do everything &amp; more for kaid.. it’s time for him… https://t.co/Eb8QHhCeGu,,[],36
1,2019-10-30 04:23:05,@VannahTayy isn’t he the sweetest 😭,,[],36
2,2019-10-30 03:33:05,cutest little pumpkin 🧡 https://t.co/UdToxQDELd,,[],36
3,2019-10-30 02:52:08,"Daniel &amp; Elisa envisioned a crisp #pacificnorthwest fall afternoon #wedding, amongst the nostalgic vineyards of our… https://t.co/0BdEQ6sHza","{'type': 'Point', 'coordinates': [45.19013969, -123.2906596]}","[Hashtag(Text='pacificnorthwest'), Hashtag(Text='wedding')]",36
4,2019-10-29 19:57:41,This job is an opportunity to break down barriers and impact patient lives: Lead Dentist – DDS / DMD (General Denta… https://t.co/b4soVOmSk9,"{'type': 'Point', 'coordinates': [45.1835082, -123.2842446]}",[],36
5,2019-10-29 14:50:14,@raisingkx2 We love you B ❤️❤️❤️,,[],36
6,2019-10-29 04:58:44,I don’t have time for people who want to judge or chime in on a decision that we made as a family when they have NO… https://t.co/XEGbWWHNVZ,,[],36
7,2019-10-29 03:49:14,my heart is done for https://t.co/GG17ne2TvJ,,[],36
8,2019-10-29 02:41:01,the captain of his ship personally FB messaged me these pics of my honey last week &amp; I’m weak @ my knees hello BM2… https://t.co/v96uUB58xy,,[],36
9,2019-10-29 02:15:18,Oregon in the fall is a different type of beautiful 😭😍,,[],36
10,2019-10-29 01:10:41,@raisingkx2 @kacie_cahill @tiredbbymama I love you 😭❤️ you’re gorgeous mommas!!,,[],36
11,2019-10-29 00:30:49,"After 3 Culver JV 30, Sheridan 8",,[],36
12,2019-10-29 00:13:16,Sheridan's Jaden Martinez gets Sheridan on the  board from roughly 70 yards. 2pt good 20-8 culver JV lead 813 left in the 3rd,,[],36
13,2019-10-28 23:52:48,"At the half Culver JV 14, Sheridan 0",,[],36
14,2019-10-28 23:45:33,Culver JV strikes again with 1:35 left in the opening half.  2pt no good.  Bulldogs lead Sheridan JV 14-0,,[],36
15,2019-10-28 23:24:31,"After 1Q Culver JV 8, Sheridan 0",,[],36
16,2019-10-28 23:12:46,"Culver JV forces a 3 and out and scores.  552 left in the first Q, 8-0 Culver",,[],36
17,2019-10-28 23:07:17,"Big fourth down stop for the Sheridan JV defense to start the game against Culver
  822 left in 1st Q no score",,[],36
0,2019-10-30 16:02:11,@Hannah_Jenkins7 There are 2 Bachelors degrees that you can major in &amp; get a job literally anywhere: Business &amp; Psy… https://t.co/ANYTbVqTfd,,[],38
1,2019-10-30 12:15:40,"Finally someone with some sense for the rule...thank you Harold Reynolds 👌 @MLBNetwork game 6, game 1, spring train… https://t.co/71ohYUacbC",,[],38
2,2019-10-30 04:12:05,@jen_schro Back in your HS days would that be horseshit?  Double 1st base used??  I’m sure you’ve made a few throws… https://t.co/YbJXfKDwgv,,[],38
0,2019-10-30 14:37:31,I just finished walking 3.51 km in 35m:25s with #Endomondo #endorphins https://t.co/razfn66ip6,"{'type': 'Point', 'coordinates': [19.090221, -102.3597966]}","[Hashtag(Text='Endomondo'), Hashtag(Text='endorphins')]",43
1,2019-10-29 22:22:53,@Gunfly Me please,,[],43
2,2019-10-29 14:30:20,I just finished walking 3.55 km in 34m:28s with #Endomondo #endorphins https://t.co/k3XTyiBLyj,"{'type': 'Point', 'coordinates': [19.0902243, -102.3598675]}","[Hashtag(Text='Endomondo'), Hashtag(Text='endorphins')]",43
0,2019-10-30 15:46:12,Ugly....🤙🏼 https://t.co/MP2MvG3Wd2,,[],45
1,2019-10-30 15:16:34,@alexrascon13 Lmao let’s keep it for ourselves 😅 thank you Alex!!! 🍻,,[],45
2,2019-10-30 14:53:59,@AdamJMaya @uscpsycho this just makes me realise that there is no urgency for either a new AD much less a new coach… https://t.co/DUNNrZ3Yyn,,[],45
3,2019-10-30 11:04:27,@RepAdamSchiff Shifty Adam Schiff,,[],45
4,2019-10-30 05:50:12,How am I allowed to be this cute ??,,[],45
5,2019-10-30 04:17:06,Forever in my mind.,,[],45
6,2019-10-30 03:43:38,@_Enrq For you dude,,[],45
7,2019-10-30 03:41:05,We’ll have our cake and eat it too,,[],45
8,2019-10-30 03:10:08,Kinda hoping Friday can happen,,[],45
9,2019-10-30 03:06:50,Seeing my sister &amp; her mans made my day 😭♥️ much needed time being around them. Never a negative thought when I'm with them,,[],45
10,2019-10-30 02:33:07,why r they swinging at the first pitchhhhhhhhh,,[],45
11,2019-10-30 00:33:56,@onehoez 2015? Subtract $1 for each year. So how’s $1,,[],45
12,2019-10-30 00:22:08,if u ugly cover it w a peace sign,,[],45
13,2019-10-30 00:20:30,"if I ever see a man put hands on women in front of me, hands on sight idc if I get my ass beat",,[],45
14,2019-10-30 00:15:33,y’all see how he landed every jump... https://t.co/Vftz1dI7SB,,[],45
15,2019-10-29 13:46:54,please give them back https://t.co/TBhKIHmi8v,,[],45
16,2019-10-29 07:14:38,My doode 🎱 https://t.co/OmtU08jiBv,,[],45
17,2019-10-29 07:12:10,Ohh say less,,[],45
18,2019-10-29 06:28:27,i lost my airpods if you see any laying around they are mine please give them to me.,,[],45
19,2019-10-29 06:26:23,I know what I know and I know it well,,[],45
20,2019-10-29 04:49:01,"@AMemestress He’s leading us astray by proclaiming the name of Jesus? 

“Every knee will bow and every tongue confe… https://t.co/jBFScTpAb6",,[],45
21,2019-10-29 03:39:05,@jileu MAAM we’re having a double wedding https://t.co/U41B6O9YRq,,[],45
22,2019-10-29 00:47:43,I may have made my Minnie haunted house to scary,,[],45
23,2019-10-28 21:59:08,"Still remember, had you goin crazy https://t.co/rPRZK6XjxI",,[],45
24,2019-10-28 17:41:22,Mysterious Asteroid May Actually Be the Smallest Dwarf Planet in the Solar System https://t.co/LIMCVc1NzH via @gizmodo,,[],45
25,2019-10-28 16:55:47,"#NatureVerse🎨Jerry Uelsmann
#atreyasverse #vss365 
Its a #grave decision to follow the reaper 
Destination unknown… https://t.co/6eKdya1k6k",,"[Hashtag(Text='NatureVerse'), Hashtag(Text='atreyasverse'), Hashtag(Text='vss365'), Hashtag(Text='grave')]",45
26,2019-10-28 16:08:28,"As an English literature major, I have to laugh! https://t.co/Ie970tQEAI",,[],45
27,2019-10-28 12:55:32,@BleacherReport So glad Kelly Oubre loosened him up ❤️,,[],45
28,2019-10-28 05:31:33,girl same😭 https://t.co/2EaG8qkn6F,,[],45
29,2019-10-28 02:49:14,"Well since Halloween was yesterday, ima go buy a turkey",,[],45
30,2019-10-28 01:17:30,Exactly https://t.co/fWCjFi3Qou,,[],45
31,2019-10-28 00:56:12,"When you been trying to call your homie all day to see how he's doing,  but he doesn't answer... @Oropezaa_ https://t.co/CLa6iBK1MC",,[],45
32,2019-10-28 00:44:22,"president trump trump didn’t have a damn thing to do with killing Baghdadi, trump was just a spectator",,[],45
33,2019-10-28 00:24:13,@QTsnack Your hair cut is awesome.... looks good,,[],45
34,2019-10-28 00:23:20,"My dad said “te voy a divorciar” 
and my moms bitchass said “UYY QUE MEYOO” 😂",,[],45
35,2019-10-27 23:56:11,@SaraUnderwood Yeah you need a bra to off road @SaraUnderwood,,[],45
36,2019-10-27 23:31:55,And I need to prep for the week,,[],45
37,2019-10-27 22:54:21,"#RavensVeil 

Darkness dripping gave rise to wicked ways in a #MadCarnival of today
A vicious little troll makes th… https://t.co/m4lJrSPvQO",,"[Hashtag(Text='RavensVeil'), Hashtag(Text='MadCarnival')]",45
38,2019-10-27 22:22:27,Was Halloween last night?,,[],45
39,2019-10-27 20:31:02,Why am I like this? 😂😭 https://t.co/0omShTVM7t,,[],45
0,2019-10-30 15:25:29,Hella windy outside and some badass air quality yeah I'm staying my ass inside 😂,,[],48
1,2019-10-30 07:34:37,Someone talk to me,,[],48
2,2019-10-30 05:36:26,Bro no way!!😢😢😪 r.i.p https://t.co/v8Vyp39GEZ,,[],48
0,2019-10-24 06:28:29,"Olde Towne Inne with Sandra Clark Guitars :) @ Boston Bar, British Columbia https://t.co/q7eamBiQUh","{'type': 'Point', 'coordinates': [49.86006954, -121.43958075]}",[],49
1,2019-10-23 05:45:16,This baby had her 16th birthday today (the one in my arms ... the blondie - my baby (oldest girl) Sophie! Happy bir… https://t.co/jziE1gWVsb,"{'type': 'Point', 'coordinates': [49.86006954, -121.43958075]}",[],49
0,2019-10-29 16:18:25,"Limekiln Hill (Stevens County, WA) https://t.co/ApWm8HG8Qm https://t.co/wzO1y68g48","{'type': 'Point', 'coordinates': [48.0751708, -117.7310712]}",[],51
1,2019-10-28 19:45:05,"Cleared: Lane Closure with piloted traffic for shoulder work on SR 231 between MP 71 and 72, near Springdale,.","{'type': 'Point', 'coordinates': [48.17144183, -117.72305971]}",[],51
2,2019-10-28 19:33:15,"Join the Providence Health &amp; Services team! See our latest #emergencymedicine job openings, including ""Emergency Me… https://t.co/mqQKsT2Scc","{'type': 'Point', 'coordinates': [48.276287, -117.7155208]}",[Hashtag(Text='emergencymedicine')],51
3,2019-10-28 15:09:17,"Lane Closure with piloted traffic for shoulder work on SR 231 between MP 71 and 72, near Springdale, beginning at 8… https://t.co/7V4sU9OwjN","{'type': 'Point', 'coordinates': [48.17144183, -117.72305971]}",[],51
0,2019-10-30 15:02:49,@MrsTsunambee And the world is a better place because of that! Beautiful,,[],52
1,2019-10-30 15:01:09,"@afiercemind didn’t know your a writer. I work with a single mother who just is the best, so I’ve ordered her your book for Xmas",,[],52
2,2019-10-30 14:56:38,This. https://t.co/1oLqIQaw1l,,[],52
3,2019-10-30 14:52:07,"If you're looking for work in #HaydenLake, ID, check out this #branchbanking job via the link in our bio: Client Re… https://t.co/8mesmGlA1z","{'type': 'Point', 'coordinates': [47.7587944, -116.7568579]}","[Hashtag(Text='HaydenLake'), Hashtag(Text='branchbanking')]",52
4,2019-10-30 14:38:23,@afiercemind @_salt_n_lime @ladie_in Thank you...I was looking for expressive faces. Your joy just shows in your fa… https://t.co/lcP15ZfTTl,,[],52
5,2019-10-30 08:10:01,I am....tired of it. https://t.co/oyAT3FCz3d,,[],52
6,2019-10-30 05:31:02,@afiercemind @_salt_n_lime @ladie_in So I’m learning myself how to do caricatures.... https://t.co/Uzj9ymdrig,,[],52
7,2019-10-30 01:45:20,@BravoTwins ITS NOT ABOUT YOUUUUU BRONNNNNWENNNNN!!!!!,,[],52
8,2019-10-30 01:44:34,"@BravoTwins Well........you’re HALF right. Lol Actually now that Jim’s outta the picture, yes. 😀😂😀",,[],52
9,2019-10-30 01:37:51,@NeenaNizar You did 🚀💛🤩! I love you!,,[],52
10,2019-10-30 01:21:38,So excited to be a featured guest writer on @RepeatDx blog as we gear up for #TBDMonth in November! 🚀🧬💃🏻 https://t.co/VqVp634YOZ,,[Hashtag(Text='TBDMonth')],52
11,2019-10-30 00:58:59,@LoveBitesCarnie Also a great day because it’s the day I got to meet you in person!! 😀😀😀😀,,[],52
12,2019-10-30 00:54:13,"@LoveBitesCarnie Or I think I did....,I had the lemon one you were working on...you gave out samples!!  They were the BOMB!!!",,[],52
13,2019-10-29 21:42:25,Put my feelings on airplane mode,,[],52
14,2019-10-29 21:30:28,@BiffMcSkylark ? Deets? Opinions?,,[],52
0,2019-10-28 02:22:55,"I took these last week outside of Moab on my way to Provo, Utah; I may start a series called “ Views from the Road”… https://t.co/bKvEazhwti","{'type': 'Point', 'coordinates': [38.07390879, -109.35063215]}",[],54
1,2019-10-26 23:36:58,Utah with my handsome fiancé 🥰 https://t.co/FpajCoxSBX,,[],54
2,2019-10-24 13:28:02,Pretty views driving back from our deer hunt in Utah. #deerhunting #utah #prettyviews #iphonephotos #muledeer… https://t.co/XyPZdekbBo,"{'type': 'Point', 'coordinates': [38.27322781, -109.37154503]}","[Hashtag(Text='deerhunting'), Hashtag(Text='utah'), Hashtag(Text='prettyviews'), Hashtag(Text='iphonephotos'), Hashtag(Text='muledeer')]",54
0,2019-10-26 18:22:41,@morganscheetah I should have! I was so overwhelmed that night and trying to meet as many clikkies as possible 🙂💛,,[],55
1,2019-10-22 15:04:24,@CBCMarcy @CBCInfoRad @CBCManitoba The Benny Hill theme music was not the classiest move I believe! Parts of the wa… https://t.co/0XpQhnGe4O,,[],55
2,2019-10-21 18:55:31,What do both of you do for “Spooky season” aka Halloween?!🍂🎃👻💀👽 #GoTØP,,[Hashtag(Text='GoTØP')],55
3,2019-10-21 18:52:00,Can NED do a backflip into a pool as good as josh??!?! @Go963MN #GoTØP,,[Hashtag(Text='GoTØP')],55
4,2019-10-21 15:49:01,"If Tyler is the best man at your wedding, what are his top best man duties?!? (For Josh) #GoTØP @Go963MN",,[Hashtag(Text='GoTØP')],55
5,2019-10-21 15:41:56,(For Tyler) Do you think your future daughter will be scared or fond of Ned from the chlorine music video? #GoTØP @Go963MN,,[Hashtag(Text='GoTØP')],55
0,2019-10-30 02:13:10,Sustained winds of nearly 30mph. Gusts close to 50. #KincadeFire https://t.co/pvMTccYQ8Z,,[Hashtag(Text='KincadeFire')],57
1,2019-10-26 23:48:07,Firefighters lighting back-burns to try to head off #KincadeFire before winds kick up tonight. Fingers-crossed! https://t.co/25MbSRxfU2,,[Hashtag(Text='KincadeFire')],57
2,2019-10-24 12:22:03,We’re evacuating a few more homes north of Pine Flat Road. #KincadeFire https://t.co/XBf6n4mIHG,,[Hashtag(Text='KincadeFire')],57
3,2019-10-30 16:08:31,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/I38iypOVji","{'type': 'Point', 'coordinates': [38.67170095, -122.77489293]}",[Hashtag(Text='KincadeFire')],57
4,2019-10-30 15:46:01,"USGS reports a M1.46 #earthquake 6km NW of The Geysers, CA on 10/30/19 @ 15:43:25 UTC https://t.co/UyDAGnj8Oe #quake","{'type': 'Point', 'coordinates': [38.8230019, -122.8013306]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",57
5,2019-10-30 13:11:42,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/nXjNG1G2Nh","{'type': 'Point', 'coordinates': [38.67170095, -122.77489293]}",[Hashtag(Text='KincadeFire')],57
6,2019-10-30 11:17:06,"#viewfromtheoffice #earlyamlives nbcnews @todayshow @ Jimtown, California https://t.co/yuzho7zlOc","{'type': 'Point', 'coordinates': [38.6667, -122.819]}","[Hashtag(Text='viewfromtheoffice'), Hashtag(Text='earlyamlives')]",57
7,2019-10-30 08:57:01,"USGS reports a M1.44 #earthquake 5km NW of The Geysers, CA on 10/30/19 @ 8:54:05 UTC https://t.co/mCZrKhoIyL #quake","{'type': 'Point', 'coordinates': [38.8093338, -122.7929993]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",57
8,2019-10-30 04:14:41,"not only a brother, a business partner too https://t.co/kBkX9JXnBq",,[],57
9,2019-10-30 03:23:50,We are heartbroken by the devastation at Oak Ridge Angus in Knights Valley on Sunday. Their family is all safe and… https://t.co/KxeYwfcPdz,"{'type': 'Point', 'coordinates': [38.6480719, -122.7225657]}",[],57
10,2019-10-30 02:13:10,Sustained winds of nearly 30mph. Gusts close to 50. #KincadeFire https://t.co/pvMTccYQ8Z,,[Hashtag(Text='KincadeFire')],57
11,2019-10-30 02:10:32,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/2qxb7OFFJz","{'type': 'Point', 'coordinates': [38.67170095, -122.77489293]}",[Hashtag(Text='KincadeFire')],57
12,2019-10-30 01:11:54,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/9Fund4G4XO","{'type': 'Point', 'coordinates': [38.67170095, -122.77489293]}",[Hashtag(Text='KincadeFire')],57
13,2019-10-30 01:03:01,DC10 Very Large Air Tanker #VLAT dropping on the ridge just west of Middletown CA tonight on the Eastern edge of th… https://t.co/1rI4JiBPVM,,[Hashtag(Text='VLAT')],57
0,2019-10-30 15:08:10,"Autumn keeps getting better and brighter! Thanks for dazzling us with these views, @cdschristine! We know it won’t… https://t.co/E1Jufg8UId","{'type': 'Point', 'coordinates': [49.46387092, -117.47885139]}",[],63
0,2019-10-27 03:34:33,"Successful opening day!!! @ Canyon Creek, Montana https://t.co/WTuAt4BfYy","{'type': 'Point', 'coordinates': [46.80569, -112.25533]}",[],66
1,2019-10-26 08:29:04,"At 10:15 PM MDT, 4 ESE Canyon Creek [Lewis And Clark Co, MT] TRAINED SPOTTER reports NON-TSTM WND GST of E53 MPH. R… https://t.co/7MVaiQyGs5","{'type': 'Point', 'coordinates': [46.78, -112.19]}",[],66
2,2019-10-25 21:12:44,"At 7:14 AM MDT, 6 SSE Marysville [Lewis And Clark Co, MT] MESONET reports NON-TSTM WND GST of M65 MPH. IRON RIDGE. https://t.co/nHZmvhxncy","{'type': 'Point', 'coordinates': [46.67, -112.26]}",[],66
3,2019-10-23 18:58:05,"At 12:00 PM MDT, 1 WNW Marysville [Lewis And Clark Co, MT] PUBLIC reports HEAVY SNOW of 10.00 INCH. 10 INCHES NEW S… https://t.co/oBfW8UCF6K","{'type': 'Point', 'coordinates': [46.75, -112.31]}",[],66
4,2019-10-23 18:39:43,"At 12:35 PM MDT, Canyon Creek [Lewis And Clark Co, MT] TRAINED SPOTTER reports SNOW of 6.00 INCH https://t.co/Fidf3BLyiu","{'type': 'Point', 'coordinates': [46.81, -112.27]}",[],66
5,2019-10-23 14:22:27,"At 8:20 AM MDT, 6 SSE Marysville [Lewis And Clark Co, MT] AMATEUR RADIO reports SNOW of 4.00 INCH. HAM RADIO REPORT… https://t.co/Ix1jtRqqoH","{'type': 'Point', 'coordinates': [46.67, -112.27]}",[],66
0,2019-10-29 00:47:06,"We're hiring in #MillCity, OR! Click the link in our bio to apply to this job and more: LEAD SALES ASSOCIATE-PT in… https://t.co/jCycfjzwoJ","{'type': 'Point', 'coordinates': [44.7565801, -122.4794705]}",[Hashtag(Text='MillCity')],67
1,2019-10-26 23:37:15,"We're hiring in #MillCity, OR! Click the link in our bio to apply to this job and more: SALES ASSOCIATE in MILL CIT… https://t.co/yd8P6fStPA","{'type': 'Point', 'coordinates': [44.7565801, -122.4794705]}",[Hashtag(Text='MillCity')],67
0,2019-10-30 16:08:39,"*Major league baseball, don’t sleep on the winter leagues, 🇩🇴🇲🇽🇵🇷🇻🇪 https://t.co/shWnQlfUiI",,[],68
1,2019-10-30 16:07:10,@sarahlindsay_17 AMEN 🙏🏽🙏🏽,,[],68
2,2019-10-30 16:03:38,Check out one of our partnered universities ! We offer multiple exchange programs at schools around the world. Emai… https://t.co/1BKQRIHcYE,"{'type': 'Point', 'coordinates': [27.52228997, -97.88026912]}",[],68
3,2019-10-30 15:56:14,Players read this and then read it again https://t.co/QmEkpJw48g,,[],68
4,2019-10-30 15:54:56,Lmao we will do anything for extra credit. Literally anything.,,[],68
5,2019-10-30 15:54:52,So fucking tired.. after this test I’m napping so hard 🤧,,[],68
6,2019-10-30 15:51:40,Chicago is in the 30s and I’m stuck here in this god forsaken town with 80°,,[],68
7,2019-10-30 15:51:28,@Robg1063 As you should have!,,[],68
8,2019-10-30 15:43:53,@Daly_herald Yay! She’d love that! 😭,,[],68
9,2019-10-30 15:42:52,I feel so left out 😫 some of my brothers and pledged speaking Spanish to each other and I'm over here like 😐😐😐,,[],68
10,2019-10-30 15:42:00,"@Daly_herald She’s okay, just got some bumps and bruises. She was just spooked",,[],68
11,2019-10-30 15:40:23,can’t relate,,[],68
12,2019-10-30 15:39:51,Okay so my profesor is giving extra credit if you send a selfie in your Halloween costume lmfao should I send my fr… https://t.co/OQVASEZmPP,,[],68
13,2019-10-30 15:37:58,I’m such a nerd that I wanna cry bc I KNOW imma do bad on this exam ☹️,,[],68
14,2019-10-30 15:32:37,"ok, boomer https://t.co/jEOkmpp6Ku",,[],68
15,2019-10-30 15:29:40,Y’all ever take a shit so damn nasty that you gotta take a whole ass shower just to feel clean,,[],68
16,2019-10-30 15:26:18,"Last night was the first time I ever heard Loft Music by The Weekend, let me just say I won’t be playing any other song for a while. 😍😍",,[],68
17,2019-10-30 15:08:45,@RatchetRuben69 &amp; I are literally fighting over which taco truck is better here in kingsville.🙂🤣,,[],68
18,2019-10-30 15:08:28,This is probably one of my favorite videos ever 😂♥️ https://t.co/tpi6bbwr2Y,,[],68
0,2019-10-30 15:30:37,Okey? https://t.co/F97Cl3dg8v,,[],69
1,2019-10-30 05:49:21,Quiero un hotdog 😫,,[],69
2,2019-10-30 04:58:22,Sweet dreams,,[],69
0,2019-10-30 15:31:32,Warm conversations happening today with Block 10/11 team. @ISUExtension @dsellersIA @DaniD2019 @LisZalenski… https://t.co/49A77m1Ur4,,[],73
1,2019-10-29 16:12:49,"At 8:00 AM CDT, 3 W Center Junction [Jones Co, IA] COCORAHS reports SNOW of 3.30 INCH. COCORAHS STATION IA-JN-10 CE… https://t.co/RTttePSDS6","{'type': 'Point', 'coordinates': [42.11, -91.14]}",[],73
2,2019-10-29 13:42:19,"At 7:27 AM CDT, 1 NNW Monticello Munici [Jones Co, IA] CO-OP OBSERVER reports SNOW of 3.00 INCH. CO-OP OBSERVER STA… https://t.co/4vNV7AMssg","{'type': 'Point', 'coordinates': [42.24, -91.17]}",[],73
3,2019-10-29 13:35:33,"At 8:32 AM CDT, Anamosa [Jones Co, IA] PUBLIC reports SNOW of 3.00 INCH https://t.co/KL73xw9jYz","{'type': 'Point', 'coordinates': [42.11, -91.28]}",[],73
4,2019-10-29 12:27:58,"At 1:41 AM CDT, 2 SW Center Junction [Jones Co, IA] TRAINED SPOTTER reports SNOW of 3.10 INCH https://t.co/xCOotYuhPu","{'type': 'Point', 'coordinates': [42.09, -91.12]}",[],73
5,2019-10-28 21:15:16,Lookin at the devil and the angel on my shoulder,,[],73
6,2019-10-28 20:50:25,@UTDave @CoachJonesUHS I think you need a hug.,,[],73
7,2019-10-28 18:14:16,@Avian251 @FrankON96724412 @marklevinshow And baby rapers.,,[],73
8,2019-10-28 03:16:38,Rough football day for me between the Bears and my fantasy squads but I gotta give @gkittle46 a shout out on… https://t.co/pffNFJ7MoU,,[],73
9,2019-10-28 03:09:06,What a game!!!   Go Pack Go!!!,,[],73
0,2019-10-27 00:12:11,@RonMcGovney You’re a legend Ron 🤘🏻,"{'type': 'Point', 'coordinates': [15.28610932, -88.51428051]}",[],75
0,2019-10-30 16:11:46,@EvanLWeston If we used the apertura/clausura system of liga MX I would be all for it NASL did it with fall and spring championships,,[],77
1,2019-10-30 16:10:28,"@CCBrownell @FlatEarthRT It’s true, I was asked. Hint the wrong answer is flat... those guys get the “ you where not selected “ phone call",,[],77
2,2019-10-30 16:09:27,@ATLeagle Fantastic answer. I said “we have enough scientific evidence and visuals to know earth is a sphere as is… https://t.co/hDzBwpApbG,,[],77
3,2019-10-30 16:09:24,Can’t schedule my surgery because I don’t have all my insurance info but my insurance isn’t answering and I only ha… https://t.co/35h7nGUwG0,,[],77
4,2019-10-30 16:06:35,How many people out there have naysayers in your life? Parents? Friends? Even your children? They are detrimental t… https://t.co/hcweZxwaqm,"{'type': 'Point', 'coordinates': [29.1877, -82.1306]}",[],77
5,2019-10-30 16:03:30,@GoonerBrian321 Very true,,[],77
6,2019-10-30 16:02:20,"@EvanLWeston I blame the league for it. Call it regular season champion, allow the club to place a silver start ove… https://t.co/BtY0mcEqw4",,[],77
7,2019-10-30 16:00:17,@steveflarmature I took me by surprise https://t.co/4S2pxEP2Bz,,[],77
8,2019-10-30 15:59:48,"I love Florida's natural beauty
#ClintonBodyCount #EDKH https://t.co/jiBVev6NXv",,"[Hashtag(Text='ClintonBodyCount'), Hashtag(Text='EDKH')]",77
9,2019-10-30 15:54:45,Weirdest job interview question : “ do you believe. The earth is flat or round “,,[],77
10,2019-10-30 15:50:59,"Fifth stop and I think we’re nearing the end, @HMS_Bulls is the former stomping grounds for our @EthanCamps Giving… https://t.co/K2vLYBpsAn",,[],77
11,2019-10-30 15:50:50,“She Belongs To The Streets!” @Twerk4Saint https://t.co/NziXFjABvq,,[],77
12,2019-10-30 15:48:53,@Ocala7v7Showdwn Agree with ya. Not taking anything away from the other guys but dude has more rushing yards than anyone in the state.,,[],77
0,2019-10-22 13:31:08,this week looks like wind will be blowing in #elcuyo great time to #learn #kiteboarding #hydrofoiling with… https://t.co/4Z8cOvc1AU,"{'type': 'Point', 'coordinates': [21.5167, -87.6833]}","[Hashtag(Text='elcuyo'), Hashtag(Text='learn'), Hashtag(Text='kiteboarding'), Hashtag(Text='hydrofoiling')]",79
0,2019-10-30 15:23:05,All I see in my infancy,,[],80
1,2019-10-30 14:10:36,@SanttyAxhel @Danielfrias__ Que pashoo bby.,,[],80
2,2019-10-30 05:58:41,Mmm nop🌚 https://t.co/CUDYrD43WL,,[],80
3,2019-10-30 05:31:43,TRUE! Never think and let mi sing ❤️ https://t.co/nYXJKyzVcP,,[],80
4,2019-10-30 05:27:49,"Some people think that the physical things define what's within
And I've been there before, and that life's a bore… https://t.co/K9MyYhaVjR",,[],80
5,2019-10-30 04:07:34,Tssss tan real😶 https://t.co/PtM7hjFg02,,[],80
6,2019-10-30 03:45:28,These pics make me give u the MILF $$$$$ u pick up!?!? @kimpetras https://t.co/0oEZRO8xCe,,[],80
7,2019-10-30 02:32:14,Fact https://t.co/T1vcH4HvVh,,[],80
8,2019-10-29 23:46:05,what do you do,,[],80
9,2019-10-29 23:37:14,@YesseRamoos lanzate a crossfit o al gym,,[],80
10,2019-10-29 23:30:01,@Yamilettmunz This is the university,,[],80
11,2019-10-29 21:53:37,@Faitelson_ESPN Hollywoodense,,[],80
12,2019-10-29 20:31:45,Tardes!,,[],80
13,2019-10-29 19:00:32,The end has no end,,[],80
14,2019-10-29 18:20:11,I felt that... https://t.co/KBHNe8CLTZ,,[],80
15,2019-10-29 18:14:57,Yoplait https://t.co/xxudjfcpPx,,[],80
16,2019-10-29 18:05:18,@nobanana_4u Good Thing - Zeed,,[],80
17,2019-10-29 17:51:38,Cutest dog eva https://t.co/SfRB1rTJ0l,,[],80
18,2019-10-29 16:29:38,@zelmatepurie A ver,,[],80
