,created,text,location,hashtags,locationcoor
7,2019-11-01 15:55:37,havin no job must b cool but not cool @ the same time,,[],"29.643,-98.809,10mi"
8,2019-11-01 15:27:30,"my cousin from california: okay listen we’ve been listening to country music all week, i can’t *changes music*",,[],"29.643,-98.809,10mi"
9,2019-11-01 15:17:25,"Makin’ #bacon 🐖 (with @PitBossGrills  #hickorybacon seasoning) - OINK 🐷 ! (@ The Buck Grilla in San Antonio, TX)… https://t.co/HXzgeWpu50","{'type': 'Point', 'coordinates': [29.67437763, -98.64355891]}","[Hashtag(Text='bacon'), Hashtag(Text='hickorybacon')]","29.643,-98.809,10mi"
10,2019-11-01 15:11:49,My immune system is trash,,[],"29.643,-98.809,10mi"
11,2019-11-01 14:56:04,It's Game Day!! Got our boots and polo's on! 🏈🐎 @Bch_12  Thanks Xavier for the photo #Broncos19 #MOBM19 #beatJay https://t.co/p9l2imAqGd,,"[Hashtag(Text='Broncos19'), Hashtag(Text='MOBM19'), Hashtag(Text='beatJay')]","29.643,-98.809,10mi"
12,2019-11-01 14:53:03,Is it really ok for the President of the US to sooooo blatantly lie??? This  number is wrong -it’s $128k. His lack… https://t.co/SaSMBcvMcU,,[],"29.643,-98.809,10mi"
13,2019-11-01 14:41:51,wishing i could afford even one of these :(( SO proud of u guys https://t.co/iwk8kh7eNc,,[],"29.643,-98.809,10mi"
14,2019-11-01 14:32:46,@biancaajiimenez We love you so much ♥️,,[],"29.643,-98.809,10mi"
15,2019-11-01 14:23:32,Presenting the Colors @NISDKuentz  Elementary School this morning. One of the cadets got to see her former teacher.… https://t.co/sLvssVdny1,,[],"29.643,-98.809,10mi"
16,2019-11-01 14:22:20,I love waking up to you ❤️ https://t.co/l0b6QkKmlh,,[],"29.643,-98.809,10mi"
17,2019-11-01 14:18:26,@sophiamontem I love you!!!!,,[],"29.643,-98.809,10mi"
18,2019-11-01 14:09:14,"We are cool, calm, and collected: Flashlight Friday🔦  #kfeproud https://t.co/x0ZeaEk1xJ",,[Hashtag(Text='kfeproud')],"29.643,-98.809,10mi"
19,2019-11-01 14:06:13,Our team won first place! On pumpkin project! It was a foam pumpkin from Dollar tree and we had to transfer it to w… https://t.co/AnLtfQU3gm,"{'type': 'Point', 'coordinates': [29.55187, -98.60229]}",[],"29.643,-98.809,10mi"
20,2019-11-01 14:01:33,What happened today wasn’t even supposed to happen...damn 😳,,[],"29.643,-98.809,10mi"
21,2019-11-01 13:59:02,@MarkD_Rattlers Nice - congrats big Mark,,[],"29.643,-98.809,10mi"
22,2019-11-01 13:59:02,"I'm at @AnytimeFitness in San Antonio, TX https://t.co/pRPYkVDmvT","{'type': 'Point', 'coordinates': [29.66422, -98.63269]}",[],"29.643,-98.809,10mi"
23,2019-11-01 13:57:37,This just in; she woke up sick as fuck https://t.co/ogD32kz19b,,[],"29.643,-98.809,10mi"
24,2019-11-01 13:50:05,Blackout 2019 📣🧡💙🎀 @ BrandeisHigh School https://t.co/pcwmYukV2P,"{'type': 'Point', 'coordinates': [29.56480899, -98.6457029]}",[],"29.643,-98.809,10mi"
25,2019-11-01 13:36:03,Mark Sanchez just committed another butt fumble when he said The Cowboys are the best team in the NFC!,,[],"29.643,-98.809,10mi"
26,2019-11-01 13:35:41,@joykilljoy @KayaJones @realDonaldTrump Yeah the falsehood not quite working out for ya is it...,,[],"29.643,-98.809,10mi"
27,2019-11-01 13:34:28,Sorry for putting you through a lot.,,[],"29.643,-98.809,10mi"
28,2019-11-01 13:29:38,Dear God when is it going to stop! .@AndrewYang this has to be a high priority.  Our children and loved ones have t… https://t.co/5csVjNC10B,,[],"29.643,-98.809,10mi"
0,2019-11-01 16:43:24,@MrFruitYT BOOM roasted,,[],"26.411,-81.681,10mi"
1,2019-11-01 16:34:35,Bae - Like A Star (BVRGER Flip) https://t.co/mqEq5ffzYd via @YouTube,,[],"26.411,-81.681,10mi"
2,2019-11-01 16:26:51,Im extending Halloween by a day thank you very much. Now look at my pumpkin https://t.co/dezQbl2qpn,,[],"26.411,-81.681,10mi"
3,2019-11-01 16:19:44,"Have you ever had a role like ""Benefits Administrator II in Ave Maria, FL , at Arthrex""? What did you like most abo… https://t.co/CQqR6DbPHt","{'type': 'Point', 'coordinates': [26.3368127, -81.4379851]}",[],"26.411,-81.681,10mi"
4,2019-11-01 16:16:57,did i miss a wedding? https://t.co/ml1cF1x9Fb,,[],"26.411,-81.681,10mi"
5,2019-11-01 16:07:08,I need that purple rain on Apple Music @1future 🤞🏾☔️🔥,,[],"26.411,-81.681,10mi"
6,2019-11-01 16:00:55,Ight im gonna get some rest so I can black out tonight,,[],"26.411,-81.681,10mi"
7,2019-11-01 15:59:58,@samcaitandshak1 This is the moment where Sam says Jamie would die for Claire and he was a bit emotional as he look… https://t.co/1AAm46MjNj,,[],"26.411,-81.681,10mi"
8,2019-11-01 15:54:54,@OutlandishScot @10MinDQ @caitrionambalfe Now this is the way to start November with beautiful Caitriona!  (Claire)!! ❤️🌴,,[],"26.411,-81.681,10mi"
9,2019-11-01 15:53:01,@CostinaJ @AthanasiaTrian1 @MakkOlga @Camilla68521063 @edie_rische @LilleS80 @LiseNilsson2 @Lucilla_moon59… https://t.co/Z62XBiwBbX,,[],"26.411,-81.681,10mi"
10,2019-11-01 15:49:57,@Outlander_STARZ @SamHeughan @etnow @leanneaguilera Claire and Jamie according to Caitriona are solid....as a rock!… https://t.co/ZJMx8Ayk83,,[],"26.411,-81.681,10mi"
11,2019-11-01 15:48:38,😂 this nigga said jealousy will blind you 🥴,,[],"26.411,-81.681,10mi"
12,2019-11-01 15:42:04,I cast my Heisman ballot for #ChaseYoung! Click the player you think deserves the Heisman House vote. (📍@NissanUSA),,[Hashtag(Text='ChaseYoung')],"26.411,-81.681,10mi"
13,2019-11-01 15:38:46,Come checkout the new menu in the Grill Room! https://t.co/qn7zjgUXVP,"{'type': 'Point', 'coordinates': [26.43686705, -81.74949527]}",[],"26.411,-81.681,10mi"
14,2019-11-01 15:36:21,@beachcrazy70 @Emmalines_Mom @Deadliftgrl @dinesh_s @SamHeughan @sarahjaswim If so please know I will keep your dau… https://t.co/6EeWtRPfqg,,[],"26.411,-81.681,10mi"
15,2019-11-01 15:33:42,Im mentally not prepared for the highlight tape before the Purdue/Virginia rematch on my birthday.,,[],"26.411,-81.681,10mi"
16,2019-11-01 15:33:16,@beachcrazy70 @Emmalines_Mom @Deadliftgrl @dinesh_s @SamHeughan @sarahjaswim Susan. Do you have a daughter living near the fires in Cali??,,[],"26.411,-81.681,10mi"
17,2019-11-01 15:31:37,@Goddestofhunt @tracybarnes26 @SonjaNi41294318 @caitrionambalfe @SamHeughan @edie_rische @CostinaJ @fee2360… https://t.co/P7Kpnw7S79,,[],"26.411,-81.681,10mi"
18,2019-11-01 15:28:33,@odyssey158 @PustorinoGina @KirpalJung @Asyouwill2 @AstridQuartara @SamfromSpain @kiyo_1968 @SabineP2908 @IrisD236… https://t.co/vVaMB8Y9HH,,[],"26.411,-81.681,10mi"
0,2019-11-01 15:18:02,ITS TIME https://t.co/9bhfFdO6g6,,[],"30.599,-83.024,10mi"
1,2019-11-01 13:57:39,I’m so sorry to anyone I encountered last night. #RIP,,[Hashtag(Text='RIP')],"30.599,-83.024,10mi"
2,2019-11-01 07:52:18,I met so many Twitter and IG friends tonight :)))),,[],"30.599,-83.024,10mi"
3,2019-10-31 19:20:45,"ProLogistix is looking for teammates like you. See our latest #SupplyChain job openings, including ""Distribution As… https://t.co/VRW7lYgt13","{'type': 'Point', 'coordinates': [30.6846637, -83.1828732]}",[Hashtag(Text='SupplyChain')],"30.599,-83.024,10mi"
0,2019-11-01 16:28:12,My mf mouth hot af now hot ass chicken,,[],"26.613,-80.716,10mi"
1,2019-11-01 16:20:17,Boy she hooked this mf chicken up store made,,[],"26.613,-80.716,10mi"
2,2019-11-01 16:19:14,The boyz got turtle 🐢 ave booming  like it pose to be 💰,,[],"26.613,-80.716,10mi"
3,2019-11-01 16:16:55,See I know how it gone go every time I study this shit 🤧,,[],"26.613,-80.716,10mi"
4,2019-11-01 16:14:31,Krazy but it tru 😩,,[],"26.613,-80.716,10mi"
5,2019-11-01 16:08:17,Um dumb af dawg🤣,,[],"26.613,-80.716,10mi"
0,2019-11-01 16:06:58,@MzEiGhT8_2u @bjae__ I’m gonna go cry now 😢😢😢,,[],"31.833,-82.592,10mi"
1,2019-10-31 23:26:29,"JDMS Boys’ Soccer fall to Dodge Co. in a Penalty Shootout
JD 1 (3) - 1 (4) Dodge Co. 
⚽️ Blas Torres 1 Goal
🧤 Colby… https://t.co/d4CHS27PqG",,[],"31.833,-82.592,10mi"
2,2019-10-31 19:57:30,can I wear vampire teeth every day I feel cute af,,[],"31.833,-82.592,10mi"
3,2019-10-31 16:13:07,"GAME 9: 11.1.19 vs. Swainsboro 

📍 Hazlehurst, Ga
🏟 The Pinelands
🍖Tailgate 5:00
🐝 Pregame 6:00
🏈 Game Time 7:30
📻… https://t.co/cSZHpHvohr",,[],"31.833,-82.592,10mi"
0,2019-10-25 01:09:48,"I will be tattooing at the @MOMProductions NOV 8-10 in Grand Ronde , Oregon .. Looking forward to bringing my Dark… https://t.co/ezP0cyERT2","{'type': 'Point', 'coordinates': [45.05709, -123.58323]}",[],"44.921,-123.606,10mi"
0,2019-10-29 20:06:00,"Ok, @MegPatrickMusic repping #TrailerTrashTammy on her insta story just made me love her even more 🙏🏼😂 #MajesticAsFuck @chelcielynnn",,"[Hashtag(Text='TrailerTrashTammy'), Hashtag(Text='MajesticAsFuck')]","52.574,-121.277,10mi"
1,2019-10-28 21:29:39,Make Memories with Miranda Lambert //tasteofcountry.com,,[],"52.574,-121.277,10mi"
2,2019-10-28 21:29:31,Make Memories with Miranda Lambert //tasteofcountry.com/contests/sweeps/miranda-lambert-memories/,,[],"52.574,-121.277,10mi"
3,2019-10-28 03:47:51,I forgot to drink water for 2 days....,,[],"52.574,-121.277,10mi"
4,2019-10-26 20:46:46,Getting ready to move out with my best friend and I am fucking excited 🥳,,[],"52.574,-121.277,10mi"
0,2019-11-01 15:58:57,"#Bitcoin’s price on October 31st (aka Bitcoin’s birthday):

2010: $0.19
2011: $3.25
2012: $11.20
2013: $198.23
2014… https://t.co/NtrofDM5CB",,[Hashtag(Text='Bitcoin')],"48.382,-116.491,10mi"
1,2019-11-01 15:11:26,"I LOVE YA brother!!

Before I became the #1 Entrepreneur Mindset Coach, I worked as a Paraprofessional at a Therape… https://t.co/bKV2R2lL5X",,[],"48.382,-116.491,10mi"
2,2019-11-01 15:07:18,HAVE A GREAT MORNING MY FRIEND!! https://t.co/a7z2C6vVrS,,[],"48.382,-116.491,10mi"
3,2019-11-01 15:04:54,"Bruh, we as parents DO talk about those houses as being the best houses to go to! https://t.co/TEzL2x4G2D",,[],"48.382,-116.491,10mi"
4,2019-11-01 15:04:12,"You look fucking awesome!! STOP being so hard on yourself - STOP IT 🙅🏽‍♂️.

NOW go be HOT today! https://t.co/QXUzj4hvhu",,[],"48.382,-116.491,10mi"
5,2019-11-01 14:07:12,Erase the doubt and surround yourself with the right people and the right mindsets! I’ll always cheer you on. Are y… https://t.co/L2rLxa2QOu,,[],"48.382,-116.491,10mi"
6,2019-11-01 13:52:08,"Take the pic, post it, don’t care who likes it. PERIOD. #ZeroFucksGiven

The fear is of rejection and acceptance. S… https://t.co/EtoPv9dCLj",,[Hashtag(Text='ZeroFucksGiven')],"48.382,-116.491,10mi"
7,2019-11-01 13:48:17,@RudyGiuliani I hope you get sued from here to infinity.,,[],"48.382,-116.491,10mi"
8,2019-11-01 12:42:59,Want to get rid of pain in your life? Then listen to this... https://t.co/I4V9gt1C7y,,[],"48.382,-116.491,10mi"
9,2019-11-01 12:15:16,"With anything in life, you have to DO MORE. STOP worrying about quality or quantity and DO MORE. You’ll never reach… https://t.co/lNScExG7Dy",,[],"48.382,-116.491,10mi"
10,2019-11-01 04:01:43,i hate mixed signals like DO YOU FUCKING LIKE ME OR NOT!?,,[],"48.382,-116.491,10mi"
11,2019-11-01 03:38:15,@pittgriffin Taxpayer paid?,,[],"48.382,-116.491,10mi"
12,2019-11-01 02:58:47,@senatemajldr There’s not one good thing nor 1 true thing coming from republicans.,,[],"48.382,-116.491,10mi"
13,2019-11-01 02:03:44,@DoYouEvenLIf Thank God?,,[],"48.382,-116.491,10mi"
0,2019-11-01 16:44:45,Tis the SZN https://t.co/qSeev1gQ1w,,[],"48.675,-123.457,10mi"
1,2019-11-01 16:23:35,"Cinnamon Buns are ready! We also have a Flourless Chocolate Cake, Vegan and Gluten Free Vanilla Madeleines, Gluten… https://t.co/qGEYnQq4WA","{'type': 'Point', 'coordinates': [48.66533, -123.40712]}",[],"48.675,-123.457,10mi"
2,2019-11-01 16:16:39,Happy Birthday Phitz! Having soooo much fun watching you grow up and turning into such an amazing person. Everyday… https://t.co/yZC7s66Zej,"{'type': 'Point', 'coordinates': [48.6833, -123.6]}",[],"48.675,-123.457,10mi"
3,2019-11-01 16:00:46,@TomiLahren @AOC The look is an improvement. What’s scary is how upside down you are.,,[],"48.675,-123.457,10mi"
4,2019-11-01 15:37:42,@TheJasmineRoth Love it Nala ❤️❤️,,[],"48.675,-123.457,10mi"
5,2019-11-01 15:37:18,@PrincessLucyB @WillieNelson This is amazing!,,[],"48.675,-123.457,10mi"
6,2019-11-01 15:36:25,@TinyIsLove Nugget is a Savage Hole Digger but she doesn’t dig holes 😂,,[],"48.675,-123.457,10mi"
7,2019-11-01 15:35:26,@PariniDaniele Following,,[],"48.675,-123.457,10mi"
8,2019-11-01 15:35:17,@RealSirLandon Following again glad your back ❤️,,[],"48.675,-123.457,10mi"
9,2019-11-01 15:34:21,"Home is where the Anchor Drops
⚓️
Happy Halloween from this gang of buccaneers! Captain Billy wouldn’t wear his hat… https://t.co/ypz48m7x9Q","{'type': 'Point', 'coordinates': [48.6506, -123.559]}",[],"48.675,-123.457,10mi"
10,2019-11-01 15:33:28,@BulldogBarkley It’s a good thing my big head didn’t get stuck 😂,,[],"48.675,-123.457,10mi"
11,2019-11-01 15:27:14,@KingTuckerC Happy Friday guys!,,[],"48.675,-123.457,10mi"
12,2019-11-01 15:23:58,Shihan Eddie Gasshuku weekend. Nov 2 &amp; 3rd looking forward to it. #ksi #karate #kimurashukokaibrentwoodbaydeepcove #gasshuku,,"[Hashtag(Text='ksi'), Hashtag(Text='karate'), Hashtag(Text='kimurashukokaibrentwoodbaydeepcove'), Hashtag(Text='gasshuku')]","48.675,-123.457,10mi"
13,2019-11-01 15:17:53,@WCrates @GracieSunshine1 @mikepoll77 A pawport! I need a pawport 😂 and a Nexus card 😳 that would be so fun to play… https://t.co/rqTAAj8FfN,,[],"48.675,-123.457,10mi"
14,2019-11-01 15:14:14,@Jeannie1458 @BulldogBarkley 😂😂 I should have done it as a Public Service Announcement 😂😂,,[],"48.675,-123.457,10mi"
15,2019-11-01 14:41:09,@GregorCraigie That’s a thing? 🙈🙉,,[],"48.675,-123.457,10mi"
16,2019-11-01 14:37:55,@tessvanstraaten @yvrairport @Fly_YYJ @AirCanada It would be nice if they know ahead of time that the flight is sub… https://t.co/wE1b8rkvGo,,[],"48.675,-123.457,10mi"
17,2019-11-01 14:35:56,It’s about time! https://t.co/Z8rJc6fXUw,,[],"48.675,-123.457,10mi"
18,2019-11-01 14:35:00,Well done 👍 🍬 🍭🍫 https://t.co/4ViNszztfi,,[],"48.675,-123.457,10mi"
19,2019-11-01 14:32:06,"In Japan, the beginning of November is for the dogs 🦴  https://t.co/Gd51G2LgNB",,[],"48.675,-123.457,10mi"
20,2019-11-01 14:25:47,@BulldogBarkley #FlashbackFriday to when dad couldn’t drive either 😂😂 this was the day they brought me home 🏡 we we… https://t.co/XK1JWN9mwR,,[Hashtag(Text='FlashbackFriday')],"48.675,-123.457,10mi"
21,2019-11-01 14:21:09,@BulldogBarkley Was mom not taking you to the pet store 😂,,[],"48.675,-123.457,10mi"
22,2019-11-01 14:11:14,@luvmypups1969 So sweet ❤️❤️,,[],"48.675,-123.457,10mi"
23,2019-11-01 14:10:39,@TinyIsLove Love you 😍,,[],"48.675,-123.457,10mi"
24,2019-11-01 14:08:21,Air traffic constraints @yvrairport are impacting @Fly_YYJ again today. My @AirCanada flight boarded on time and th… https://t.co/lzZ7pHMucW,,[],"48.675,-123.457,10mi"
25,2019-11-01 14:07:43,@TheJasmineRoth I didn’t dress up but this was my dog Nugget. I saw your picture of Nala she was adorable 😍 https://t.co/6EPztM2qTt,,[],"48.675,-123.457,10mi"
26,2019-11-01 14:05:56,@Catsemail So funny 😂,,[],"48.675,-123.457,10mi"
27,2019-11-01 14:05:44,Zoomies’ https://t.co/deOu24On76,,[],"48.675,-123.457,10mi"
28,2019-11-01 14:05:07,@WCrates @GracieSunshine1 @mikepoll77 On my way I’m bringing my ball ⚽️,,[],"48.675,-123.457,10mi"
0,2019-11-01 16:44:01,I can slowly feel my body replace my soda addiction with a coffee one.. oops,,[],"36.574,-119.404,10mi"
1,2019-11-01 16:39:40,birthday month 🥳♏️,,[],"36.574,-119.404,10mi"
2,2019-11-01 16:39:29,"Luka that dude, fundamentally sound. https://t.co/2QRzMPk739",,[],"36.574,-119.404,10mi"
3,2019-11-01 16:38:50,already having a good dayyyyy 😛,,[],"36.574,-119.404,10mi"
4,2019-11-01 16:36:31,“Swing and a miss... and that’s it...” https://t.co/N2EgJd1fnQ,,[],"36.574,-119.404,10mi"
5,2019-11-01 16:35:07,Man wtf is in coffee? Shits like a detox lmaoooo,,[],"36.574,-119.404,10mi"
6,2019-11-01 16:34:12,@JocieeLoveeee SAME,,[],"36.574,-119.404,10mi"
7,2019-11-01 16:33:05,My mom found out she was pregs with all of us from a dollar tree test and the $20 ones told her all negative lmao s… https://t.co/KiJiUXm5k0,,[],"36.574,-119.404,10mi"
8,2019-11-01 16:31:32,my gf deserves only the best @keannalayah 💕,,[],"36.574,-119.404,10mi"
9,2019-11-01 16:23:05,i have bronchitis,,[],"36.574,-119.404,10mi"
10,2019-11-01 16:22:53,i have broccoli,,[],"36.574,-119.404,10mi"
11,2019-11-01 16:22:43,He was a horrible person in his past life. Karma straight up said “Fuck you baby.” https://t.co/eWksUVhibc,,[],"36.574,-119.404,10mi"
12,2019-11-01 16:20:01,#FBF to 2012 pumpkin patch visit with these two Stinky Robots. Damn I was fit back then! #cvtechtalk @ Hillcrest Re… https://t.co/CxrVeUNOJY,"{'type': 'Point', 'coordinates': [36.63377, -119.45903]}","[Hashtag(Text='FBF'), Hashtag(Text='cvtechtalk')]","36.574,-119.404,10mi"
13,2019-11-01 16:17:10,Congratulations to the #ReedleyHigh #LadyPirates beat Arvin in the 1st round of  DIII #CIF Volleyball Playoffs… https://t.co/S635UCdcDd,,"[Hashtag(Text='ReedleyHigh'), Hashtag(Text='LadyPirates'), Hashtag(Text='CIF')]","36.574,-119.404,10mi"
14,2019-11-01 16:16:58,Few if any reg season games have matched the anticipation of 08 UGA.,,[],"36.574,-119.404,10mi"
15,2019-11-01 16:15:09,Putting pen to paper &amp; listing our obstacles that we face in our libraries so we can learn new ways to deal with th… https://t.co/5MkcHIGc2O,,[],"36.574,-119.404,10mi"
0,2019-11-01 16:42:54,Oops... I did it again 🎶😌,,[],"32.382,-116.982,10mi"
1,2019-11-01 16:28:25,Shut down in may...,,[],"32.382,-116.982,10mi"
2,2019-11-01 16:27:06,@miblogestublog Lol @veremh búscala en Albertson's 😂 just so we know obsly,,[],"32.382,-116.982,10mi"
3,2019-11-01 16:26:01,@FoilTha @RealDrRusty CONsequently...band on the run...,,[],"32.382,-116.982,10mi"
4,2019-11-01 16:17:33,"At Thermo Fisher Scientific, we share our expertise &amp; technological advancements with customers, helping them make… https://t.co/Osp7DI1PgQ","{'type': 'Point', 'coordinates': [32.5149469, -117.0382471]}",[],"32.382,-116.982,10mi"
0,2019-10-26 00:47:25,#frikin #beautiful #gewurztraminer giantheadwinery #delicious😋 @ The Cottage At Marten Beach https://t.co/LexudK4us5,"{'type': 'Point', 'coordinates': [55.5036893, -114.9242916]}","[Hashtag(Text='frikin'), Hashtag(Text='beautiful'), Hashtag(Text='gewurztraminer'), Hashtag(Text='delicious')]","55.586,-114.812,10mi"
0,2019-11-01 04:11:38,That was a ugly as win. #49ers but hey they said Jimmy couldn’t do it.,,[Hashtag(Text='49ers')],"34.83,-102.375,10mi"
1,2019-11-01 03:33:23,Fair fights? Might as well call the state commission idgaf,,[],"34.83,-102.375,10mi"
2,2019-11-01 02:52:32,C’mon guys calm down! This is a division game.,,[],"34.83,-102.375,10mi"
3,2019-11-01 02:48:14,@marisa_7_7 I can’t believe I have a 13 going on 14 yo lol,,[],"34.83,-102.375,10mi"
4,2019-11-01 01:46:40,@TheZackEllis Obviously that didn’t matter huh 🤷🏽‍♂️,,[],"34.83,-102.375,10mi"
5,2019-11-01 01:43:14,@TheZackEllis I wonder how the cowboy fans feel when they ain’t ranked in the top 10...short week you know!,,[],"34.83,-102.375,10mi"
6,2019-10-31 20:29:22,This little girl was eating a candy stick and I deadass thought she was having a smoke 😭😭,,[],"34.83,-102.375,10mi"
7,2019-10-31 20:28:15,I should’ve worn hairspray,,[],"34.83,-102.375,10mi"
8,2019-10-31 20:26:44,"Fun fact, this guy was the one Laurie was supposed to go to the dance with in the first one (sequel picks ups same… https://t.co/ThV48mf6TY",,[],"34.83,-102.375,10mi"
9,2019-10-31 20:14:49,Looking to score a job at White Energy? You're in luck. Click the link in our bio for the job description and infor… https://t.co/X3jMC8CUTo,"{'type': 'Point', 'coordinates': [34.8150622, -102.3977036]}",[],"34.83,-102.375,10mi"
10,2019-10-31 18:36:36,People WILL look at you with a variety of expressions when you buy 20 dozen eggs on Halloween🎃 😂😂😂… https://t.co/OpeLEu4smv,"{'type': 'Point', 'coordinates': [34.83974467, -102.4076736]}",[],"34.83,-102.375,10mi"
11,2019-10-31 18:17:26,"You’re just in time, it’s Halloween",,[],"34.83,-102.375,10mi"
12,2019-10-31 17:06:48,@osucowpuncher Seconded 🤚,,[],"34.83,-102.375,10mi"
13,2019-10-31 16:43:01,"*sees temperature in 30’s &amp; 40’s* 
“Thank god it’s gonna be warm today”",,[],"34.83,-102.375,10mi"
14,2019-10-31 16:39:17,Literally Isaac yesterday https://t.co/iDRFjnSwIz,,[],"34.83,-102.375,10mi"
15,2019-10-31 16:32:29,Fucking should be 😂😂😂 https://t.co/40jJazI2Tz,,[],"34.83,-102.375,10mi"
0,2019-10-31 22:25:27,@el_joaquino Yeah dude!,,[],"38.99,-122.021,10mi"
1,2019-10-29 04:36:43,@JustinM43868168 How you do that?🤔🤨,,[],"38.99,-122.021,10mi"
2,2019-10-29 04:19:41,@__jennnn___ Bitchhh!😂,,[],"38.99,-122.021,10mi"
3,2019-10-29 01:49:10,@Zastruh Yo wrong twitter,,[],"38.99,-122.021,10mi"
4,2019-10-28 15:43:43,"#iloveyoucalifornia #bearflagrepublic @ College City, California https://t.co/Vx6mM8Tjvf","{'type': 'Point', 'coordinates': [39.0058, -122.008]}","[Hashtag(Text='iloveyoucalifornia'), Hashtag(Text='bearflagrepublic')]","38.99,-122.021,10mi"
0,2019-11-01 14:31:41,@TrumpWarRoom @DonaldJTrumpJr What a boob,,[],"40.013,-122.214,10mi"
1,2019-11-01 14:18:47,@realDonaldTrump Losses yesterday were due to @SpeakerPelosi house coup inquiry vote yesterday.,,[],"40.013,-122.214,10mi"
2,2019-11-01 14:16:48,@realDonaldTrump @FoxNews @BillHemmer @DNC  Trump country democrats will pay big time. The @GOP needs to put money… https://t.co/NxJpp7RXYt,,[],"40.013,-122.214,10mi"
3,2019-11-01 14:05:02,"@_ashleyrush File it under ""stories to tell in front of his prom date""",,[],"40.013,-122.214,10mi"
4,2019-11-01 13:53:04,@_ashleyrush Perfect way to start the day...,,[],"40.013,-122.214,10mi"
5,2019-11-01 13:39:04,@MolEcol_Darwin @khelgen He knows he messed up https://t.co/6nvtJQJDTB,,[],"40.013,-122.214,10mi"
6,2019-11-01 05:08:24,A future I pray for every single day. https://t.co/LhBvBicScD,,[],"40.013,-122.214,10mi"
7,2019-11-01 04:06:22,"Honestly y'all, my professors are so good I hope to model my own classes someday to be a lot like theirs. CERTAINLY… https://t.co/qPcHysUn7K",,[],"40.013,-122.214,10mi"
8,2019-11-01 04:02:12,I am haunted by a bee in my mouth and a lot more like it https://t.co/Q8jcUKLjQC,,[],"40.013,-122.214,10mi"
9,2019-11-01 02:57:47,"No pos wow. Ya ni modo, i fucking tried. 😂🤷🏽‍♀️",,[],"40.013,-122.214,10mi"
10,2019-11-01 02:57:31,This is the best Halloween picture everyone else can go home bye https://t.co/OboQ7uJqxo,,[],"40.013,-122.214,10mi"
11,2019-11-01 02:47:25,As you've read tons of times already.... CONGARTULATIONS! https://t.co/4rXlUj223F,,[],"40.013,-122.214,10mi"
12,2019-11-01 00:58:35,"Come on man, give dem bums a break!🤫 https://t.co/j0WpP3Wr14",,[],"40.013,-122.214,10mi"
0,2019-10-31 23:11:57,"#WestFire 🔥 unofficial, automated update.
@USFSPlumas; ~6mi WSW of Johnsville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSE… https://t.co/7Kdc3FYlO7","{'type': 'Point', 'coordinates': [39.72474756, -120.80177292]}",[Hashtag(Text='WestFire')],"39.724,-120.818,10mi"
1,2019-10-28 23:18:15,"Sheri gave me such Belle vibes I loved it! If you didn’t know Belle is my fav Disney princess 👰🏻 

erinicollee Capt… https://t.co/mTZJZbinIw","{'type': 'Point', 'coordinates': [39.76417, -120.62306]}",[],"39.724,-120.818,10mi"
0,2019-10-28 02:22:55,"I took these last week outside of Moab on my way to Provo, Utah; I may start a series called “ Views from the Road”… https://t.co/bKvEazhwti","{'type': 'Point', 'coordinates': [38.07390879, -109.35063215]}",[],"38.168,-109.277,10mi"
1,2019-10-26 23:36:58,Utah with my handsome fiancé 🥰 https://t.co/FpajCoxSBX,,[],"38.168,-109.277,10mi"
2,2019-10-24 13:28:02,Pretty views driving back from our deer hunt in Utah. #deerhunting #utah #prettyviews #iphonephotos #muledeer… https://t.co/XyPZdekbBo,"{'type': 'Point', 'coordinates': [38.27322781, -109.37154503]}","[Hashtag(Text='deerhunting'), Hashtag(Text='utah'), Hashtag(Text='prettyviews'), Hashtag(Text='iphonephotos'), Hashtag(Text='muledeer')]","38.168,-109.277,10mi"
0,2019-11-01 15:36:48,"The hills are good for you! Still, they seem to really take their toll. Happy Friday! #5kF 
#ExceedTheCouch… https://t.co/3ZGZGGVAKe","{'type': 'Point', 'coordinates': [38.27268854, -112.5]}","[Hashtag(Text='5kF'), Hashtag(Text='ExceedTheCouch')]","38.337,-112.502,10mi"
1,2019-10-31 20:44:18,"#SkullFlat2Fire 🔥 unofficial, automated update.
~7mi ENE of Beaver, UT. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See off… https://t.co/BLX0Bx63Az","{'type': 'Point', 'coordinates': [38.31653786, -112.50273894]}",[Hashtag(Text='SkullFlat2Fire')],"38.337,-112.502,10mi"
2,2019-10-31 18:53:37,"Happy Halloween!
#happyhalloween🎃👻 @ The Gibson House https://t.co/AcFtiaiGe4","{'type': 'Point', 'coordinates': [38.27268854, -112.5]}",[Hashtag(Text='happyhalloween')],"38.337,-112.502,10mi"
3,2019-10-31 16:29:55,"Happy Halloween! Just a short go this morning, too much on my plate.
#happyhalloween🎃👻 
#RunHappy #RunStronger… https://t.co/qN2GvWrqZc","{'type': 'Point', 'coordinates': [38.27268854, -112.5]}","[Hashtag(Text='happyhalloween'), Hashtag(Text='RunHappy'), Hashtag(Text='RunStronger')]","38.337,-112.502,10mi"
