,created,text,location,hashtags,locationcoor
2,2019-11-02 23:04:50,Can’t just fuck anybody.,,[],"33.524,-85.033,10mi"
3,2019-11-02 23:01:14,@TaasjaSinniah Thank you🥰,,[],"33.524,-85.033,10mi"
4,2019-11-02 22:56:26,Cross Country State Championship yesterday. #packpride #whs #WeAreWoodland #schoolhistory https://t.co/YxUTbZQJoN,,"[Hashtag(Text='packpride'), Hashtag(Text='whs'), Hashtag(Text='WeAreWoodland'), Hashtag(Text='schoolhistory')]","33.524,-85.033,10mi"
5,2019-11-02 22:54:51,"thats what love is about tho, embracing the other person for who they are. https://t.co/sGoqUtctUQ",,[],"33.524,-85.033,10mi"
6,2019-11-02 22:52:53,baby daddy come finna come thruuuuu 😍😍 https://t.co/DgDQHblKc7,,[],"33.524,-85.033,10mi"
7,2019-11-02 22:51:12,men who lie for no reason 🚮 https://t.co/4g6YsZYwuZ,,[],"33.524,-85.033,10mi"
8,2019-11-02 22:49:18,Rattlesnake on Netflix was stupid asf,,[],"33.524,-85.033,10mi"
9,2019-11-02 22:47:01,I wanna lay up &amp; talk about some shit,,[],"33.524,-85.033,10mi"
10,2019-11-02 22:44:27,I want some coffee,,[],"33.524,-85.033,10mi"
11,2019-11-02 22:44:00,He was supposed to get flipped for this 😂😂 https://t.co/2dd0Rada37,,[],"33.524,-85.033,10mi"
12,2019-11-02 22:39:45,Still excited about yesterday! Region 4-5A start....#whs #wolfpack #packpride #schoolhistory https://t.co/UBgP7nlpKH,,"[Hashtag(Text='whs'), Hashtag(Text='wolfpack'), Hashtag(Text='packpride'), Hashtag(Text='schoolhistory')]","33.524,-85.033,10mi"
13,2019-11-02 22:39:10,I'm howling at the moon tonight! Another W for Wolves Football!! Great game and one HOWL of a comeback!!! #gowest… https://t.co/s9rdYHopgc,"{'type': 'Point', 'coordinates': [33.58021525, -85.12095205]}",[Hashtag(Text='gowest')],"33.524,-85.033,10mi"
14,2019-11-02 22:36:58,Yeah this what I like 🥰 https://t.co/Q9Ph1yixYK,,[],"33.524,-85.033,10mi"
15,2019-11-02 22:36:29,them niggas can’t do it like you,,[],"33.524,-85.033,10mi"
16,2019-11-02 22:35:17,i ain’t got no love but i love you,,[],"33.524,-85.033,10mi"
17,2019-11-02 22:30:45,Things you love to see https://t.co/CFG5sv2h5M https://t.co/gBV7wXr0lo,,[],"33.524,-85.033,10mi"
18,2019-11-02 22:30:09,@BLKJonGotti2x Bino spot rn and then ima pull back up over there,,[],"33.524,-85.033,10mi"
19,2019-11-02 22:28:16,@BLKJonGotti2x Ong I just said this 😂 LETS GOOOO,,[],"33.524,-85.033,10mi"
20,2019-11-02 22:23:38,Spread was 6 points and we up 14 😂,,[],"33.524,-85.033,10mi"
21,2019-11-02 22:16:47,@YSLhctib All I’m saying was I legit was just tweeting my thoughts. It’s not a goal tho but I’m done,,[],"33.524,-85.033,10mi"
22,2019-11-02 22:15:46,I did some baby work now I can lay down 😂,,[],"33.524,-85.033,10mi"
23,2019-11-02 22:15:26,I wanna boyfriend and a girlfriend,,[],"33.524,-85.033,10mi"
24,2019-11-02 22:11:40,That hold messed up our drive 🤷🏾‍♂️,,[],"33.524,-85.033,10mi"
25,2019-11-02 22:11:11,okayyyyyy https://t.co/mg1vhoCX3P,,[],"33.524,-85.033,10mi"
26,2019-11-02 22:10:53,I need a side hustle atp,,[],"33.524,-85.033,10mi"
27,2019-11-02 22:09:44,World has come to a bunch of heartless ass people wish I still had my wrestling family to look forward to everyday stay real fuckers 🤟🏻,,[],"33.524,-85.033,10mi"
28,2019-11-02 22:06:35,"Wearing black is just my lifestyle right now, no matter how much I’ve been trying to change 😂",,[],"33.524,-85.033,10mi"
29,2019-11-02 22:06:18,The only thing I got from last night 🥳 https://t.co/Tsf5s4lAvw,,[],"33.524,-85.033,10mi"
0,2019-11-02 21:38:06,We're hiring! Read about our latest job opening here: Forklift Operator-First Shift - https://t.co/SP0vstMSSP #KellyJobs #KellyServices,"{'type': 'Point', 'coordinates': [34.1348782, -79.9397885]}","[Hashtag(Text='KellyJobs'), Hashtag(Text='KellyServices')]","34.029,-79.797,10mi"
1,2019-11-02 21:13:23,"Want to work at Dollar General? We're hiring in #Pamplico, SC! Click for details: https://t.co/XyzLY70vBH #Transportation","{'type': 'Point', 'coordinates': [33.989306, -79.564986]}","[Hashtag(Text='Pamplico'), Hashtag(Text='Transportation')]","34.029,-79.797,10mi"
2,2019-11-02 19:06:09,"Dollar General Corporation is hiring in #Effingham, SC! Read about our latest #Transportation job opening via the l… https://t.co/rvdrYLE44z","{'type': 'Point', 'coordinates': [34.0683124, -79.6778891]}","[Hashtag(Text='Effingham'), Hashtag(Text='Transportation')]","34.029,-79.797,10mi"
3,2019-11-02 17:04:46,"I'm at Woodstone Bar-B-Que in Florence, SC https://t.co/n10ced3UVG","{'type': 'Point', 'coordinates': [34.17222917, -79.76579869]}",[],"34.029,-79.797,10mi"
4,2019-11-02 16:37:09,I'm at Sweet Peas West in SC https://t.co/Px5ONSDJ0f,"{'type': 'Point', 'coordinates': [34.17010796, -79.84648044]}",[],"34.029,-79.797,10mi"
5,2019-11-02 15:05:16,"When you work on Gameday, but adhere to #garnetongameday https://t.co/OGseu9pvDe",,[Hashtag(Text='garnetongameday')],"34.029,-79.797,10mi"
6,2019-11-02 13:25:22,#11 on the mound for SC United @ Freedom Florence Park https://t.co/a27gG1hn9r,"{'type': 'Point', 'coordinates': [34.16644505, -79.75435885]}",[],"34.029,-79.797,10mi"
7,2019-11-02 12:55:03,Got the purple puff to rep SC United this chilly morning @FreedomFlorencePark . colliercrane collier_crane @ Freedo… https://t.co/YIUx2gp2bR,"{'type': 'Point', 'coordinates': [34.16644505, -79.75435885]}",[],"34.029,-79.797,10mi"
8,2019-11-02 10:30:26,"Saturday Verse of the Day 

Yet if anyone  suffers as a Christian, let him not be ashamed, but let him glorify God… https://t.co/l7GrZmKQHv","{'type': 'Point', 'coordinates': [33.96494, -79.73057]}",[],"34.029,-79.797,10mi"
9,2019-11-02 02:22:42,@CourtneyStreet8 Chin up!! 💪🏾💪🏾,,[],"34.029,-79.797,10mi"
0,2019-11-02 22:55:47,That was fye as fuck I had da same reaction https://t.co/DaslQgQVZl,,[],"35.525,-79.115,10mi"
1,2019-11-02 22:43:47,@Joe_Wagstaff @CoachKeattsNCSU Carolina Blue would look Great on you! Just Sayin!,,[],"35.525,-79.115,10mi"
2,2019-11-02 22:39:22,@davidcoverdale Yeah Baby!♥️,,[],"35.525,-79.115,10mi"
3,2019-11-02 22:37:53,"Come on people! Help a good kid do something good! 
 https://t.co/doJxBTxzeL",,[],"35.525,-79.115,10mi"
4,2019-11-02 22:37:44,@davidcoverdale How cool is that!💜💜,,[],"35.525,-79.115,10mi"
5,2019-11-02 22:37:27,@paxkrunning @prodgp Nigga it’s crazy cuz I have photo evidence of lightly placing a rack on ya head,,[],"35.525,-79.115,10mi"
6,2019-11-02 22:35:12,@paxkrunning @prodgp That’s crazy cuz I did not ask,,[],"35.525,-79.115,10mi"
7,2019-11-02 22:34:09,@prodgp @paxkrunning Brah are u retarded I’m agreeing like she dead say her name lmfao,,[],"35.525,-79.115,10mi"
8,2019-11-02 22:32:34,@prodgp @paxkrunning Type,,[],"35.525,-79.115,10mi"
9,2019-11-02 21:59:47,@marykianaxo giiirl ur trippin lol. its delicious,,[],"35.525,-79.115,10mi"
10,2019-11-02 21:42:58,Quote from @JoeBiden 2006 supporting a fence at the southern border. https://t.co/BXNMgEKKUD,,[],"35.525,-79.115,10mi"
11,2019-11-02 21:39:57,"@stclairashley ——tell you something folks, people are driving across that border with tons, tons, hear me, tons of… https://t.co/KkvKyvar1f",,[],"35.525,-79.115,10mi"
12,2019-11-02 21:39:46,"@stclairashley I voted for a fence, I voted, unlike most Democrats — and some of you won't like it — I voted for 70… https://t.co/7dhXep68zv",,[],"35.525,-79.115,10mi"
13,2019-11-02 21:20:07,@_boofman Sheesh that’s tough bro,,[],"35.525,-79.115,10mi"
14,2019-11-02 21:15:10,Change leaders are risk takers. https://t.co/gNFOCStM5Z,,[],"35.525,-79.115,10mi"
15,2019-11-02 21:05:15,White Hill NC Sat Nov 2nd PM Forecast: TONIGHT Clear Lo 35 SUNDAY Sunny Hi 59,"{'type': 'Point', 'coordinates': [35.493, -79.1765]}",[],"35.525,-79.115,10mi"
16,2019-11-02 21:05:14,Tramway NC Sat Nov 2nd PM Forecast: TONIGHT Clear Lo 35 SUNDAY Sunny Hi 59,"{'type': 'Point', 'coordinates': [35.493, -79.1765]}",[],"35.525,-79.115,10mi"
17,2019-11-02 21:05:13,Swan Station NC Sat Nov 2nd PM Forecast: TONIGHT Clear Lo 35 SUNDAY Sunny Hi 59,"{'type': 'Point', 'coordinates': [35.493, -79.1765]}",[],"35.525,-79.115,10mi"
18,2019-11-02 21:05:12,Shallowell NC Sat Nov 2nd PM Forecast: TONIGHT Clear Lo 35 SUNDAY Sunny Hi 59,"{'type': 'Point', 'coordinates': [35.493, -79.1765]}",[],"35.525,-79.115,10mi"
19,2019-11-02 21:05:11,Sanford NC Sat Nov 2nd PM Forecast: TONIGHT Clear Lo 35 SUNDAY Sunny Hi 59,"{'type': 'Point', 'coordinates': [35.493, -79.1765]}",[],"35.525,-79.115,10mi"
20,2019-11-02 21:05:08,Pine View NC Sat Nov 2nd PM Forecast: TONIGHT Clear Lo 35 SUNDAY Sunny Hi 59,"{'type': 'Point', 'coordinates': [35.493, -79.1765]}",[],"35.525,-79.115,10mi"
21,2019-11-02 21:05:07,Osgood NC Sat Nov 2nd PM Forecast: TONIGHT Clear Lo 35 SUNDAY Sunny Hi 59,"{'type': 'Point', 'coordinates': [35.493, -79.1765]}",[],"35.525,-79.115,10mi"
22,2019-11-02 21:05:03,Jonesboro Heights NC Sat Nov 2nd PM Forecast: TONIGHT Clear Lo 35 SUNDAY Sunny Hi 59,"{'type': 'Point', 'coordinates': [35.493, -79.1765]}",[],"35.525,-79.115,10mi"
23,2019-11-02 21:04:59,Haw Branch NC Sat Nov 2nd PM Forecast: TONIGHT Clear Lo 35 SUNDAY Sunny Hi 59,"{'type': 'Point', 'coordinates': [35.493, -79.1765]}",[],"35.525,-79.115,10mi"
24,2019-11-02 21:04:53,Colon NC Sat Nov 2nd PM Forecast: TONIGHT Clear Lo 35 SUNDAY Sunny Hi 59,"{'type': 'Point', 'coordinates': [35.493, -79.1765]}",[],"35.525,-79.115,10mi"
25,2019-11-02 21:04:50,Carbonton NC Sat Nov 2nd PM Forecast: TONIGHT Clear Lo 35 SUNDAY Sunny Hi 59,"{'type': 'Point', 'coordinates': [35.493, -79.1765]}",[],"35.525,-79.115,10mi"
26,2019-11-02 21:04:47,Buffalo Lake NC Sat Nov 2nd PM Forecast: TONIGHT Clear Lo 35 SUNDAY Sunny Hi 59,"{'type': 'Point', 'coordinates': [35.493, -79.1765]}",[],"35.525,-79.115,10mi"
27,2019-11-02 21:00:09,This is what you get when you put someone in a  corner and poke them with a stick ! GREAT DAN BONGINO YOU GO DAN😂 https://t.co/JUFnquZgQ1,,[],"35.525,-79.115,10mi"
28,2019-11-02 20:53:03,"We're hiring in #Sanford, NC! Click the link in our bio to apply to this job and more: Painter BE Sanf at Johnson Controls #Manufacturing","{'type': 'Point', 'coordinates': [35.4798757, -79.1802994]}","[Hashtag(Text='Sanford'), Hashtag(Text='Manufacturing')]","35.525,-79.115,10mi"
29,2019-11-02 20:47:56,Dancing to me think she Selene,,[],"35.525,-79.115,10mi"
30,2019-11-02 20:15:27,"See our latest #Sanford, NC #Healthcare job opportunity and click the link in our bio to apply: Dietitian at Fresenius Medical Care","{'type': 'Point', 'coordinates': [35.4798757, -79.1802994]}","[Hashtag(Text='Sanford'), Hashtag(Text='Healthcare')]","35.525,-79.115,10mi"
31,2019-11-02 19:51:55,I believe it's going to be to toboggan weather tonight. #UNC #GoHeels,,"[Hashtag(Text='UNC'), Hashtag(Text='GoHeels')]","35.525,-79.115,10mi"
32,2019-11-02 19:43:18,@brokeflea Shuddup Nigge  I don’t see color,,[],"35.525,-79.115,10mi"
33,2019-11-02 19:23:27,U and jaywalk need more black women in ya life that’s why y’all depressed https://t.co/KoilkGZere,,[],"35.525,-79.115,10mi"
34,2019-11-02 19:22:41,@ilyLilSora U don’t,,[],"35.525,-79.115,10mi"
35,2019-11-02 19:21:35,Brah I’m crying this lil kid told the bojangles worker “u keep getting my order wrong I see why u work here” manger… https://t.co/JLXqRafpgU,,[],"35.525,-79.115,10mi"
0,2019-10-31 18:09:23,"Hey there, get rid of typos with Typewise Keyboard! I love it and they offer a free beta version for my good friend… https://t.co/CBflGQPhMj",,[],"19.331,-71.507,10mi"
1,2019-10-31 02:12:51,El Licey ? 👀,,[],"19.331,-71.507,10mi"
0,2019-10-31 20:18:40,"Don't be shy. Score a job like ""OTR CDL A Tractor-Trailer Truckload Driver (HazMat REQ) Dedicated"" at UPS by asking… https://t.co/pzwpGyU5UW","{'type': 'Point', 'coordinates': [38.7386158, -97.6844823]}",[],"38.73,-97.818,10mi"
1,2019-10-31 18:15:49,First graders working hard on sentence structure with 🎃👻 Spooky Sentences! 👻🎃 #why305 #funinfirst https://t.co/N5TueVZfW6,,"[Hashtag(Text='why305'), Hashtag(Text='funinfirst')]","38.73,-97.818,10mi"
2,2019-10-31 13:51:46,Halloween fun! Rex is here! #funinfirst https://t.co/qxWjmeWoQH,,[Hashtag(Text='funinfirst')],"38.73,-97.818,10mi"
3,2019-10-31 13:51:15,Happy Halloween! Parade time 🎃🦇❤️ #funinfirst https://t.co/qXWuD3Qofo,,[Hashtag(Text='funinfirst')],"38.73,-97.818,10mi"
4,2019-10-29 19:17:18,We ❤️ having @Thad17Beach come visit with Pumpkin Jack to learn about the pumpkin life cycle! Thanks @SalinaArts  f… https://t.co/VC1TwxEbQh,,[],"38.73,-97.818,10mi"
5,2019-10-28 20:52:00,Red Ribbon Week Day 1 - Teaming up against drugs! We're quite the team! (also my favorite shirt of the day - it's c… https://t.co/3iZLMTg4Of,,[],"38.73,-97.818,10mi"
0,2019-10-30 16:50:18,"Nervous to apply for a job like ""LEAD SALES ASSOCIATE-PT in GARDNER, LA"" at Dollar General Corporation? Apply even… https://t.co/WjZcWknSp9","{'type': 'Point', 'coordinates': [31.271344, -92.726315]}",[],"31.195,-92.886,10mi"
0,2019-11-02 19:02:09,"Don't submit then quit. Apply for jobs like ""LEAD SALES ASSOCIATE-PT in BLEVINS, AR"" at Dollar General Corporation,… https://t.co/Ep3SeeCK1A","{'type': 'Point', 'coordinates': [33.8713965, -93.5760448]}",[],"33.923,-93.775,10mi"
0,2019-11-02 22:53:57,People always want some shit for free 🥴 https://t.co/lj2BDFYiLX,,[],"31.689,-93.27,10mi"
1,2019-11-02 22:50:22,That thang be moving 😩 https://t.co/ZAr13mdAwv,,[],"31.689,-93.27,10mi"
2,2019-11-02 22:46:49,This weather change definitely getting to me,,[],"31.689,-93.27,10mi"
3,2019-11-02 22:30:19,"My boy @j_doug_ ‘s senior recital is boutta be LIVE. Peep it here:

https://t.co/JxiPVgKNR5",,[],"31.689,-93.27,10mi"
4,2019-11-02 22:26:21,So I shared a selfie from big/lil reveal last year on snap that said “it’s reveal day” ... TELL ME WHY SOMEONE SLID… https://t.co/mu7F174dL9,,[],"31.689,-93.27,10mi"
5,2019-11-02 22:11:07,this is my favorite video ever every time i watch it it makes me smile https://t.co/PjkEnRfidG,,[],"31.689,-93.27,10mi"
6,2019-11-02 22:05:15,trash,,[],"31.689,-93.27,10mi"
0,2019-11-02 22:58:16,"You work hard for your life, making a better life out of it is another task!!",,[],"46.399,-64.624,10mi"
1,2019-11-02 22:55:24,Work hard for have it all?,,[],"46.399,-64.624,10mi"
2,2019-11-02 19:43:25,@MGM_Studios I guess everyone loves #TomandJerry...even  #kittens https://t.co/0uAOTSeFSX,,"[Hashtag(Text='TomandJerry'), Hashtag(Text='kittens')]","46.399,-64.624,10mi"
3,2019-11-02 07:21:45,https://t.co/xvfIfO2AOR @glasstiger cover #JohnLennon,,[Hashtag(Text='JohnLennon')],"46.399,-64.624,10mi"
4,2019-11-02 06:53:52,they should have used @roammobility Text Messages Sent by Roaming Eagles Bankrupt Scientific Study… https://t.co/StnxYzGOH4,,[],"46.399,-64.624,10mi"
5,2019-10-31 22:58:30,#braindead #1992 DIR #peterjackson CAST #stuartdevenie #timothybalme #horror #comedy #movie DP #murraymilne https://t.co/PvMMGv1GKN,,"[Hashtag(Text='braindead'), Hashtag(Text='peterjackson'), Hashtag(Text='stuartdevenie'), Hashtag(Text='timothybalme'), Hashtag(Text='horror'), Hashtag(Text='comedy'), Hashtag(Text='movie'), Hashtag(Text='murraymilne')]","46.399,-64.624,10mi"
6,2019-10-31 21:10:06,@DrBrianMay your #verdict https://t.co/32jfsQIhoF,,[Hashtag(Text='verdict')],"46.399,-64.624,10mi"
7,2019-10-31 11:38:17,The #WashingtonNationals won the  #WorldSereis as one  of the memorable players from the #Nats days as the #Expos… https://t.co/3rHjn7VCQf,,"[Hashtag(Text='WashingtonNationals'), Hashtag(Text='WorldSereis'), Hashtag(Text='Nats'), Hashtag(Text='Expos')]","46.399,-64.624,10mi"
8,2019-10-29 22:14:41,@Louis_Tomlinson Im seeing you in pittsburgh 🤩❤️,,[],"46.399,-64.624,10mi"
9,2019-10-29 14:19:06,"#MakeItSo Check out Theme (From ""Star Trek: Deep Space Nine"") by The City Of Prague Philharmonic Orchestra on Amazo… https://t.co/AS1gNsktbH",,[Hashtag(Text='MakeItSo')],"46.399,-64.624,10mi"
10,2019-10-28 21:05:34,i'm sure that @UNICEFCanada #Halloween   change boxes have gone #digital via @PayPal @VisaCA @MastercardCA or… https://t.co/y05llWEngT,,"[Hashtag(Text='Halloween'), Hashtag(Text='digital')]","46.399,-64.624,10mi"
11,2019-10-28 20:52:42,you know they could  have added @hwinkler4real @RealRonHoward @JonBowzerBauman to the #Halloween fun https://t.co/LGRWcCn85h,,[Hashtag(Text='Halloween')],"46.399,-64.624,10mi"
12,2019-10-28 20:47:38,may contain @bjork @LoveTinaTurner @JessieJ @DNCE #TheVoiceKids https://t.co/xIbegX2mFM,,[Hashtag(Text='TheVoiceKids')],"46.399,-64.624,10mi"
13,2019-10-28 20:33:43,@CadburyCanada I think I got this right https://t.co/XdbD0dCZOd,,[],"46.399,-64.624,10mi"
14,2019-10-28 13:17:36,"@terryoinfluence from the #Bowery to #Dracula to #JEdgarHoover , this @GM Pontiac ad has a lot of #StarPower https://t.co/JJZvPIq7RR",,"[Hashtag(Text='Bowery'), Hashtag(Text='Dracula'), Hashtag(Text='JEdgarHoover'), Hashtag(Text='StarPower')]","46.399,-64.624,10mi"
15,2019-10-28 10:30:24,Listened to 43% of High School (... by .... Try #Audible and get it free: https://t.co/OUUjKJPdBY,,[Hashtag(Text='Audible')],"46.399,-64.624,10mi"
16,2019-10-28 09:58:49,#DonaldTrump got booed at during the #WorldSeries last night...and that just the section that housed all the people… https://t.co/KE1Cpo8P60,,"[Hashtag(Text='DonaldTrump'), Hashtag(Text='WorldSeries')]","46.399,-64.624,10mi"
17,2019-10-26 18:41:18,@DSpr402 @Massonite @EdtheSock I self blocked...for sanity and blood pressure sake,,[],"46.399,-64.624,10mi"
18,2019-10-25 20:34:46,theme fron @HBO 's #CurbYourEnthusiam plays... https://t.co/zBetZoPL1k,,[Hashtag(Text='CurbYourEnthusiam')],"46.399,-64.624,10mi"
19,2019-10-25 02:21:33,when did #RedGreen get into the #publishing business https://t.co/xisy6xoD33,,"[Hashtag(Text='RedGreen'), Hashtag(Text='publishing')]","46.399,-64.624,10mi"
0,2019-11-01 22:38:55,@Mrs70runner @weathernetwork @MurphTWN @StormHour @NateTWN @NatureCanada @DestinationNB @CBCNB You sre correct.,,[],"46.679,-66.491,10mi"
0,2019-10-25 12:25:24,The upcoming Democratic primary will test the institutional memory of the political patronage complex put in place… https://t.co/q2nibVZD36,,[],"26.42,-80.486,10mi"
1,2019-11-02 22:57:04,"I Just watched @gcmovie “The Game Changers”, I highly recommend it.",,[],"26.42,-80.486,10mi"
2,2019-11-02 22:44:10,"Class II Open Bite treated with Motion 3D Class II, SLX Braces &amp; Myofunc... https://t.co/LP3ohkt1iD via @YouTube",,[],"26.42,-80.486,10mi"
3,2019-11-02 22:40:07,Idk who wins tonight between jorge and nate. Tough to call.,,[],"26.42,-80.486,10mi"
4,2019-11-02 22:39:40,The past 7 months have been a god damn roller emotional coaster but I definitely learned a lot about myself in that time.,,[],"26.42,-80.486,10mi"
5,2019-11-02 22:29:19,Lol bye willie,,[],"26.42,-80.486,10mi"
6,2019-11-02 22:25:36,I tend to share content whether it relates to me or not that invokes thought and feeling.,,[],"26.42,-80.486,10mi"
7,2019-11-02 22:23:45,@RyFo18 The OG Pappy.,,[],"26.42,-80.486,10mi"
8,2019-11-02 22:06:00,Either you speak your mind and fuck it up or say nothing and let it fuck you up....,,[],"26.42,-80.486,10mi"
9,2019-11-02 22:03:27,Im gonna do some grappling tournaments next year,,[],"26.42,-80.486,10mi"
10,2019-11-02 21:07:53,"Can you recommend anyone for this #Retail job in #DelrayBeach, FL? Click the link in our bio to see it and more. Re… https://t.co/6Vg8EP2eSs","{'type': 'Point', 'coordinates': [26.4543624, -80.1892937]}","[Hashtag(Text='Retail'), Hashtag(Text='DelrayBeach')]","26.42,-80.486,10mi"
11,2019-11-02 20:27:52,"@WayneDupreeShow Reminds Me of the old song, Put the Blame on Mame.",,[],"26.42,-80.486,10mi"
12,2019-11-02 20:17:52,@ben_stana @camiakowww We have a club hockey team.. thing is there is no ice rink anywhere close to FSU.. so they p… https://t.co/POleoOX0Hi,,[],"26.42,-80.486,10mi"
13,2019-11-02 20:09:52,my life is a never-ending cycle of dating *** lookalikes until i meet him for real,,[],"26.42,-80.486,10mi"
14,2019-11-02 20:06:52,I cast my Heisman ballot for #ChaseYoung! Click the player you think deserves the Heisman House vote. (📍@NissanUSA),,[Hashtag(Text='ChaseYoung')],"26.42,-80.486,10mi"
15,2019-11-02 19:52:36,@themuzikalpoet Yes she did,,[],"26.42,-80.486,10mi"
16,2019-11-02 19:16:16,@themuzikalpoet Was wondering where you were? I was in my Canes gear of course🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼,,[],"26.42,-80.486,10mi"
17,2019-11-02 19:01:25,You are a rock star 🌟!!! Taking your talents out to the Florida Literacy Conference- just make sure you come back t… https://t.co/jlgM10rTLa,,[],"26.42,-80.486,10mi"
18,2019-11-02 18:58:39,"Can you recommend anyone for this #Sales job in #DelrayBeach, FL? Click the link in our bio to see it and more. Sal… https://t.co/F6DG1IOYfH","{'type': 'Point', 'coordinates': [26.4557952, -80.1894991]}","[Hashtag(Text='Sales'), Hashtag(Text='DelrayBeach')]","26.42,-80.486,10mi"
19,2019-11-02 18:11:37,😂 good one Shorty. @businessinsider  King of all FUD! https://t.co/6pwPzUBC46,,[],"26.42,-80.486,10mi"
20,2019-11-02 17:59:35,@gabriella5311 Call me,,[],"26.42,-80.486,10mi"
21,2019-11-02 17:23:38,@lilyythaaadoll @_E7Island @Todney90 How? I tried it’s just not better than Zaxby’s lol,,[],"26.42,-80.486,10mi"
22,2019-11-02 17:07:05,REALLY!!! Is your need for dairy worth the horrific conditions these beautiful sentient beings have to endure. You… https://t.co/AIaVeYkVDw,,[],"26.42,-80.486,10mi"
23,2019-11-02 16:50:59,Getting all my macros (+ micros!) in at @nekterjuicebar nekterdelraybeach with their protein power bowl and turmeri… https://t.co/Bq51w74q2P,"{'type': 'Point', 'coordinates': [26.4521792, -80.1873746]}",[],"26.42,-80.486,10mi"
24,2019-11-02 16:49:25,"Hint...recruit, train and license BIG! https://t.co/QfN5CBDapg",,[],"26.42,-80.486,10mi"
25,2019-11-02 16:42:33,@_E7Island @lilyythaaadoll She don’t even finish her food Ian bout to argue with her lol,,[],"26.42,-80.486,10mi"
26,2019-11-02 16:42:31,Note the response rate is heavily weighted based on the number of model 3 to model S owners. https://t.co/5im8TdHJgj,,[],"26.42,-80.486,10mi"
27,2019-11-02 16:41:11,Worth every penny! https://t.co/RxT10JGS2M,,[],"26.42,-80.486,10mi"
28,2019-11-02 16:37:34,Instant obsession: Turmeric Sunrise smoothie from @nekterjuicebar at their #DelrayBeach location! 😍 Includes fresh… https://t.co/bph5jd9Wbm,"{'type': 'Point', 'coordinates': [26.4521792, -80.1873746]}",[Hashtag(Text='DelrayBeach')],"26.42,-80.486,10mi"
29,2019-11-02 15:48:43,Trust is such a fragile thing.,,[],"26.42,-80.486,10mi"
30,2019-11-02 15:26:56,This gorgeous Holiday Collection just Launched this week and it already #SoldOut😱😱😱 That tells you that our LimeLif… https://t.co/zwfyVIF8IK,"{'type': 'Point', 'coordinates': [26.36638889, -80.21666667]}",[Hashtag(Text='SoldOut')],"26.42,-80.486,10mi"
31,2019-11-02 15:17:45,Can’t wait for Bob Lutz to expound on how beautiful the Fisker SUV is compared to the Model Y. Will the Fisker actu… https://t.co/fdMNapUsDx,,[],"26.42,-80.486,10mi"
32,2019-11-02 15:17:08,@lilyythaaadoll Oh dam 😭,,[],"26.42,-80.486,10mi"
33,2019-11-02 15:10:02,"@elonmusk @Tesla I want to see the Tesla Semi make this run and crush the time with zero emissions!!!

https://t.co/qf0fKScBBQ",,[],"26.42,-80.486,10mi"
34,2019-11-02 14:57:59,@CFBTalkDaily Is back,,[],"26.42,-80.486,10mi"
35,2019-11-02 14:50:36,@lilyythaaadoll Everytime he see me he be like why them niggas from duval act like that 😂😂,,[],"26.42,-80.486,10mi"
36,2019-11-02 13:39:48,There’s been a Jaqen H'gha sighting in the new #JackRyan series.,,[Hashtag(Text='JackRyan')],"26.42,-80.486,10mi"
37,2019-11-02 13:12:31,10 #PostcardsToVoters from FL to LA for @JohnBelforLA #PutLouisianaFirst https://t.co/pH7ezF2UN7,,"[Hashtag(Text='PostcardsToVoters'), Hashtag(Text='PutLouisianaFirst')]","26.42,-80.486,10mi"
38,2019-11-02 13:09:58,"As someone who falls into both categories, what say you @RyFo18 https://t.co/eYJAlnCqEn",,[],"26.42,-80.486,10mi"
39,2019-11-02 13:07:43,I am looking for a buyer on 10570 Maple Chase Drive #BocaRaton #FL  #realestate https://t.co/zIa7TMQlid https://t.co/dURTK6EXYC,"{'type': 'Point', 'coordinates': [26.392, -80.2135]}","[Hashtag(Text='BocaRaton'), Hashtag(Text='FL'), Hashtag(Text='realestate')]","26.42,-80.486,10mi"
40,2019-11-02 13:05:01,@AndrewPollackFL @RobertwRuncie The Broward County school system is broken. The Superintendent is a DISGRACE. He’s… https://t.co/23wHliDUTX,,[],"26.42,-80.486,10mi"
41,2019-11-02 12:58:15,@Dameshek Johnny got screwed. Larusso is a cheater,,[],"26.42,-80.486,10mi"
42,2019-11-02 12:47:45,@KVN_03 Sad petty,,[],"26.42,-80.486,10mi"
43,2019-11-02 12:44:38,@DevonDixon1 Dont attack me like that bro,,[],"26.42,-80.486,10mi"
44,2019-11-02 12:27:32,@girlsreallyrule He’s hows  think about how the democrats mocked all the American people by selling uranium to our… https://t.co/WjDBSXwi2g,,[],"26.42,-80.486,10mi"
45,2019-11-02 10:25:02,@rolandsmartin @KamalaHarris Damn she delivered! What a speech ! Best I’ve heard her,,[],"26.42,-80.486,10mi"
46,2019-11-02 09:26:15,"@ScottLemus Gotta do the whole job, the securites part and most importantly the PERSONAL PRODUCTION part. It’s not just 20x20",,[],"26.42,-80.486,10mi"
47,2019-11-02 09:25:20,@teamofvisionNSD Dude ..... powerful Tweet! I love it!! To bad we can’t post our stuff without getting in trouble w… https://t.co/9FEZ1n9LBo,,[],"26.42,-80.486,10mi"
48,2019-11-02 09:23:34,Love this!!! #FakeFacebookLives https://t.co/0BlG64aS7K,,[Hashtag(Text='FakeFacebookLives')],"26.42,-80.486,10mi"
